p,e,n,poly,factorization
719,2,11,x^22 + x^21 + 44,2^5 * 3^2 * 5 * 23 * 331 * 359 * 419 * 8779 * 99836976361 * 127092767099 * 3836643892699981249031773
719,2,12,x^24 + x^23 + 43,2^7 * 3^3 * 5 * 7 * 13 * 31 * 53 * 61 * 241 * 359 * 487 * 1063 * 1801 * 3313 * 4877 * 36721 * 615721 * 8695201 * 67517377 * 133624337761
719,2,13,x^26 + x^25 + 179,2^5 * 3^2 * 5 * 79 * 359 * 547 * 2237 * 4421 * 130807 * 9946793767 * 6057886586051 * 133685373198781 * 809047765164887
719,2,14,x^28 + x^27 + 33,2^6 * 3^2 * 5 * 29 * 53 * 197 * 281 * 359 * 1709 * 4159 * 4877 * 955443128557 * 1147072505531 * 211167167405741 * 137965257625808887
719,3,2,x^6 + x^5 + 57,2^5 * 3^3 * 5 * 7 * 13 * 31 * 61 * 359 * 487 * 1063
719,3,3,x^9 + x^8 + 25,2 * 19 * 37 * 359 * 487 * 1063 * 280963 * 699469669
719,3,4,x^12 + x^11 + 11,2^6 * 3^3 * 5 * 7 * 13 * 31 * 53 * 61 * 241 * 359 * 487 * 1063 * 1801 * 4877 * 615721
719,3,5,x^15 + x^14 + 7,2 * 11 * 359 * 401 * 487 * 1063 * 60671251 * 71322519774123082941121
719,3,6,x^18 + x^17 + 51,2^5 * 3^4 * 5 * 7 * 13 * 19 * 31 * 37 * 61 * 359 * 487 * 577 * 1063 * 27631 * 280963 * 699469669 * 2888548543
719,3,7,x^21 + x^20 + 30,2 * 29 * 43 * 359 * 487 * 1063 * 4159 * 53173 * 521026423 * 1147072505531 * 16000106444832939073
719,3,8,x^24 + x^23 + 43,2^7 * 3^3 * 5 * 7 * 13 * 31 * 53 * 61 * 241 * 359 * 487 * 1063 * 1801 * 3313 * 4877 * 36721 * 615721 * 8695201 * 67517377 * 133624337761
719,3,9,x^27 + x^26 + 7,2 * 19 * 37 * 359 * 487 * 1063 * 58699 * 280963 * 18311617 * 699469669 * 2453367614228777796490601184099758503987
719,4,2,x^8 + x^7 + 152,2^7 * 3^2 * 5 * 53 * 359 * 4877 * 133624337761
719,4,3,x^12 + x^11 + 11,2^6 * 3^3 * 5 * 7 * 13 * 31 * 53 * 61 * 241 * 359 * 487 * 1063 * 1801 * 4877 * 615721
719,4,4,x^16 + x^15 + 109,2^8 * 3^2 * 5 * 17 * 53 * 359 * 4877 * 1059852257 * 133624337761 * 1982014726609
719,4,5,x^20 + x^19 + 251,2^6 * 3^2 * 5^2 * 11 * 53 * 359 * 401 * 4877 * 60671251 * 53375499361 * 71421716410853446768321
719,4,6,x^24 + x^23 + 43,2^7 * 3^3 * 5 * 7 * 13 * 31 * 53 * 61 * 241 * 359 * 487 * 1063 * 1801 * 3313 * 4877 * 36721 * 615721 * 8695201 * 67517377 * 133624337761
719,4,7,x^28 + x^27 + 33,2^6 * 3^2 * 5 * 29 * 53 * 197 * 281 * 359 * 1709 * 4159 * 4877 * 955443128557 * 1147072505531 * 211167167405741 * 137965257625808887
719,5,2,x^10 + x^9 + 11,2^5 * 3^2 * 5^2 * 11 * 359 * 401 * 60671251 * 53375499361
719,5,3,x^15 + x^14 + 7,2 * 11 * 359 * 401 * 487 * 1063 * 60671251 * 71322519774123082941121
719,5,4,x^20 + x^19 + 251,2^6 * 3^2 * 5^2 * 11 * 53 * 359 * 401 * 4877 * 60671251 * 53375499361 * 71421716410853446768321
719,5,5,x^25 + x^24 + 12,2 * 11 * 359 * 401 * 60671251 * 2790112158778704082322664901 * 488603018880352295729377665901
719,6,2,x^12 + x^11 + 11,2^6 * 3^3 * 5 * 7 * 13 * 31 * 53 * 61 * 241 * 359 * 487 * 1063 * 1801 * 4877 * 615721
719,6,3,x^18 + x^17 + 51,2^5 * 3^4 * 5 * 7 * 13 * 19 * 31 * 37 * 61 * 359 * 487 * 577 * 1063 * 27631 * 280963 * 699469669 * 2888548543
719,6,4,x^24 + x^23 + 43,2^7 * 3^3 * 5 * 7 * 13 * 31 * 53 * 61 * 241 * 359 * 487 * 1063 * 1801 * 3313 * 4877 * 36721 * 615721 * 8695201 * 67517377 * 133624337761
719,7,2,x^14 + x^13 + 89,2^5 * 3^2 * 5 * 29 * 359 * 4159 * 1147072505531 * 137965257625808887
719,7,3,x^21 + x^20 + 30,2 * 29 * 43 * 359 * 487 * 1063 * 4159 * 53173 * 521026423 * 1147072505531 * 16000106444832939073
719,7,4,x^28 + x^27 + 33,2^6 * 3^2 * 5 * 29 * 53 * 197 * 281 * 359 * 1709 * 4159 * 4877 * 955443128557 * 1147072505531 * 211167167405741 * 137965257625808887
719,8,2,x^16 + x^15 + 109,2^8 * 3^2 * 5 * 17 * 53 * 359 * 4877 * 1059852257 * 133624337761 * 1982014726609
719,8,3,x^24 + x^23 + 43,2^7 * 3^3 * 5 * 7 * 13 * 31 * 53 * 61 * 241 * 359 * 487 * 1063 * 1801 * 3313 * 4877 * 36721 * 615721 * 8695201 * 67517377 * 133624337761
719,9,2,x^18 + x^17 + 51,2^5 * 3^4 * 5 * 7 * 13 * 19 * 31 * 37 * 61 * 359 * 487 * 577 * 1063 * 27631 * 280963 * 699469669 * 2888548543
719,9,3,x^27 + x^26 + 7,2 * 19 * 37 * 359 * 487 * 1063 * 58699 * 280963 * 18311617 * 699469669 * 2453367614228777796490601184099758503987
719,10,2,x^20 + x^19 + 251,2^6 * 3^2 * 5^2 * 11 * 53 * 359 * 401 * 4877 * 60671251 * 53375499361 * 71421716410853446768321
719,11,2,x^22 + x^21 + 44,2^5 * 3^2 * 5 * 23 * 331 * 359 * 419 * 8779 * 99836976361 * 127092767099 * 3836643892699981249031773
719,12,2,x^24 + x^23 + 43,2^7 * 3^3 * 5 * 7 * 13 * 31 * 53 * 61 * 241 * 359 * 487 * 1063 * 1801 * 3313 * 4877 * 36721 * 615721 * 8695201 * 67517377 * 133624337761
719,13,2,x^26 + x^25 + 179,2^5 * 3^2 * 5 * 79 * 359 * 547 * 2237 * 4421 * 130807 * 9946793767 * 6057886586051 * 133685373198781 * 809047765164887
719,14,2,x^28 + x^27 + 33,2^6 * 3^2 * 5 * 29 * 53 * 197 * 281 * 359 * 1709 * 4159 * 4877 * 955443128557 * 1147072505531 * 211167167405741 * 137965257625808887
