p,e,n,poly,factorization
3967,2,11,x^22 + x^21 + 119,2^8 * 3 * 23 * 31 * 67 * 661 * 2442793 * 30085846253 * 478954723679495473212727 * 17175051140582293239842534117
3967,3,2,x^6 + x^5 + 35,2^8 * 3^2 * 7 * 31 * 619 * 661 * 3631 * 5247019
3967,3,3,x^9 + x^8 + 28,2 * 3^3 * 661 * 5247019 * 17291202463 * 75132311797
3967,3,4,x^12 + x^11 + 13,2^9 * 3^2 * 5 * 7 * 13^2 * 31 * 37 * 619 * 661 * 3631 * 1573709 * 5247019 * 39605941861
3967,3,5,x^15 + x^14 + 44,2 * 3^2 * 661 * 3391 * 315521 * 5247019 * 785109121 * 2640663934621 * 6847738849291
3967,3,6,x^18 + x^17 + 20,2^8 * 3^3 * 7 * 19 * 31 * 109 * 523 * 619 * 661 * 3631 * 5247019 * 54860977 * 65588527 * 17291202463 * 75132311797
3967,3,7,x^21 + x^20 + 65,2 * 3^2 * 29 * 43 * 661 * 5247019 * 29503783 * 2348673517 * 3126196265657783711 * 219147519405130148911461139
3967,4,2,x^8 + x^7 + 21,2^10 * 3 * 5 * 31 * 661 * 1573709 * 123827985096961
3967,4,3,x^12 + x^11 + 13,2^9 * 3^2 * 5 * 7 * 13^2 * 31 * 37 * 619 * 661 * 3631 * 1573709 * 5247019 * 39605941861
3967,4,4,x^16 + x^15 + 17,2^11 * 3 * 5 * 17 * 31 * 241 * 661 * 572833 * 1479713 * 1573709 * 8830720228417 * 123827985096961
3967,4,5,x^20 + x^19 + 140,2^9 * 3 * 5^2 * 11 * 31 * 41 * 661 * 821 * 1571 * 315521 * 425641 * 1573709 * 19974901 * 118565221 * 785109121 * 5179473568901
3967,5,2,x^10 + x^9 + 55,2^8 * 3 * 11 * 31 * 41 * 661 * 821 * 1571 * 315521 * 425641 * 785109121
3967,5,3,x^15 + x^14 + 44,2 * 3^2 * 661 * 3391 * 315521 * 5247019 * 785109121 * 2640663934621 * 6847738849291
3967,5,4,x^20 + x^19 + 140,2^9 * 3 * 5^2 * 11 * 31 * 41 * 661 * 821 * 1571 * 315521 * 425641 * 1573709 * 19974901 * 118565221 * 785109121 * 5179473568901
3967,6,2,x^12 + x^11 + 13,2^9 * 3^2 * 5 * 7 * 13^2 * 31 * 37 * 619 * 661 * 3631 * 1573709 * 5247019 * 39605941861
3967,6,3,x^18 + x^17 + 20,2^8 * 3^3 * 7 * 19 * 31 * 109 * 523 * 619 * 661 * 3631 * 5247019 * 54860977 * 65588527 * 17291202463 * 75132311797
3967,7,2,x^14 + x^13 + 177,2^8 * 3 * 29 * 31 * 43 * 661 * 3126196265657783711 * 3896401840682879646343
3967,7,3,x^21 + x^20 + 65,2 * 3^2 * 29 * 43 * 661 * 5247019 * 29503783 * 2348673517 * 3126196265657783711 * 219147519405130148911461139
3967,8,2,x^16 + x^15 + 17,2^11 * 3 * 5 * 17 * 31 * 241 * 661 * 572833 * 1479713 * 1573709 * 8830720228417 * 123827985096961
3967,9,2,x^18 + x^17 + 20,2^8 * 3^3 * 7 * 19 * 31 * 109 * 523 * 619 * 661 * 3631 * 5247019 * 54860977 * 65588527 * 17291202463 * 75132311797
3967,10,2,x^20 + x^19 + 140,2^9 * 3 * 5^2 * 11 * 31 * 41 * 661 * 821 * 1571 * 315521 * 425641 * 1573709 * 19974901 * 118565221 * 785109121 * 5179473568901
3967,11,2,x^22 + x^21 + 119,2^8 * 3 * 23 * 31 * 67 * 661 * 2442793 * 30085846253 * 478954723679495473212727 * 17175051140582293239842534117
