p,e,n,poly,factorization
1543,4,2,x^8 + x^7 + 12,2^6 * 3 * 5^2 * 17 * 73 * 193 * 257 * 881 * 2801 * 44069177
1543,4,3,x^12 + x^11 + 23,2^5 * 3^2 * 5^2 * 7 * 13^2 * 17 * 37 * 127 * 151 * 193 * 257 * 1801 * 2251 * 2801 * 3147384553
1543,4,4,x^16 + x^15 + 54,2^7 * 3 * 5^2 * 17 * 73 * 193 * 257 * 881 * 2801 * 9041 * 44069177 * 1776973468807072537361
1543,4,5,x^20 + x^19 + 186,2^5 * 3 * 5^3 * 11 * 17 * 193 * 257 * 821 * 2591 * 2801 * 128221 * 2239331 * 2529671 * 199014701 * 61045675671956461
1543,4,6,x^24 + x^23 + 5,2^6 * 3^2 * 5^2 * 7 * 13^2 * 17 * 37 * 73 * 97 * 127 * 151 * 193 * 257 * 881 * 1801 * 2251 * 2801 * 44069177 * 3147384553 * 331249837762513579160833
1543,5,2,x^10 + x^9 + 23,2^4 * 3 * 11 * 193 * 257 * 2591 * 2239331 * 2529671 * 199014701
1543,5,3,x^15 + x^14 + 28,2 * 3^2 * 11 * 13^2 * 37 * 127 * 257 * 1291 * 2591 * 199014701 * 2085037831 * 11929044942181
1543,5,4,x^20 + x^19 + 186,2^5 * 3 * 5^3 * 11 * 17 * 193 * 257 * 821 * 2591 * 2801 * 128221 * 2239331 * 2529671 * 199014701 * 61045675671956461
1543,5,5,x^25 + x^24 + 142,2 * 3 * 11 * 257 * 2591 * 199014701 * 468489978701 * 12491604221349785874832948929403223401491182113677301
1543,6,2,x^12 + x^11 + 23,2^5 * 3^2 * 5^2 * 7 * 13^2 * 17 * 37 * 127 * 151 * 193 * 257 * 1801 * 2251 * 2801 * 3147384553
1543,6,3,x^18 + x^17 + 213,2^4 * 3^3 * 7 * 13^2 * 19^2 * 37 * 127 * 151 * 193 * 257 * 2251 * 25471 * 26947 * 489239038549 * 500824001568169
1543,6,4,x^24 + x^23 + 5,2^6 * 3^2 * 5^2 * 7 * 13^2 * 17 * 37 * 73 * 97 * 127 * 151 * 193 * 257 * 881 * 1801 * 2251 * 2801 * 44069177 * 3147384553 * 331249837762513579160833
1543,7,2,x^14 + x^13 + 70,2^4 * 3 * 29 * 193 * 197 * 257 * 6007 * 77420960791469 * 68550540365454869
1543,7,3,x^21 + x^20 + 16,2 * 3^2 * 13^2 * 37 * 43 * 127 * 197 * 257 * 8732681833 * 68550540365454869 * 484722821667538463320608571
1543,8,2,x^16 + x^15 + 54,2^7 * 3 * 5^2 * 17 * 73 * 193 * 257 * 881 * 2801 * 9041 * 44069177 * 1776973468807072537361
1543,8,3,x^24 + x^23 + 5,2^6 * 3^2 * 5^2 * 7 * 13^2 * 17 * 37 * 73 * 97 * 127 * 151 * 193 * 257 * 881 * 1801 * 2251 * 2801 * 44069177 * 3147384553 * 331249837762513579160833
1543,9,2,x^18 + x^17 + 213,2^4 * 3^3 * 7 * 13^2 * 19^2 * 37 * 127 * 151 * 193 * 257 * 2251 * 25471 * 26947 * 489239038549 * 500824001568169
1543,10,2,x^20 + x^19 + 186,2^5 * 3 * 5^3 * 11 * 17 * 193 * 257 * 821 * 2591 * 2801 * 128221 * 2239331 * 2529671 * 199014701 * 61045675671956461
1543,11,2,x^22 + x^21 + 82,2^4 * 3 * 23 * 193 * 257 * 353 * 129611878133 * 72743378532416659 * 76450070579712753038058630089107
1543,12,2,x^24 + x^23 + 5,2^6 * 3^2 * 5^2 * 7 * 13^2 * 17 * 37 * 73 * 97 * 127 * 151 * 193 * 257 * 881 * 1801 * 2251 * 2801 * 44069177 * 3147384553 * 331249837762513579160833
