p,e,n,poly,factorization
1291,1,24,x^24 + x^23 + 15,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 43 * 173 * 433 * 613 * 907 * 1201 * 1297 * 1601 * 4817 * 18301 * 668873 * 803269 * 3458149 * 14838125307886481617
1291,1,25,x^25 + x^24 + 54,2 * 3 * 5^3 * 11^2 * 43 * 101 * 401 * 821 * 183151 * 1611451 * 5596841 * 2767341118231754004333156531219213939257922301
1291,2,2,x^4 + x^3 + 2,2^4 * 3 * 5 * 17 * 19 * 43 * 173 * 4817
1291,2,3,x^6 + x^5 + 10,2^3 * 3^2 * 5 * 7 * 13 * 17 * 19 * 43 * 613 * 907 * 18301
1291,2,4,x^8 + x^7 + 14,2^5 * 3 * 5 * 17 * 19 * 43 * 173 * 1297 * 1601 * 4817 * 668873
1291,2,5,x^10 + x^9 + 72,2^3 * 3 * 5^2 * 11^2 * 17 * 19 * 43 * 821 * 5596841 * 2775675535981
1291,2,6,x^12 + x^11 + 104,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 43 * 173 * 613 * 907 * 4817 * 18301 * 803269 * 3458149
1291,2,7,x^14 + x^13 + 131,2^3 * 3 * 5 * 17 * 19 * 43 * 4626165677984347771 * 4633338027872695597
1291,2,8,x^16 + x^15 + 115,2^6 * 3 * 5 * 17 * 19 * 43 * 113 * 173 * 1297 * 1601 * 4817 * 255361 * 668873 * 133704778417264577
1291,2,9,x^18 + x^17 + 187,2^3 * 3^3 * 5 * 7 * 13 * 17 * 19 * 37 * 43 * 613 * 907 * 2251 * 5653 * 18301 * 3277781461 * 4629749072949614071
1291,2,10,x^20 + x^19 + 15,2^4 * 3 * 5^2 * 11^2 * 17 * 19 * 41 * 43 * 173 * 541 * 821 * 4817 * 5596841 * 2775675535981 * 347879274536432588381
1291,2,11,x^22 + x^21 + 23,2^3 * 3 * 5 * 17 * 19 * 23 * 43 * 89 * 2333 * 392503 * 16019100699182775071021 * 5508221708310901932805412147
1291,2,12,x^24 + x^23 + 15,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 43 * 173 * 433 * 613 * 907 * 1201 * 1297 * 1601 * 4817 * 18301 * 668873 * 803269 * 3458149 * 14838125307886481617
1291,3,2,x^6 + x^5 + 10,2^3 * 3^2 * 5 * 7 * 13 * 17 * 19 * 43 * 613 * 907 * 18301
1291,3,3,x^9 + x^8 + 7,2 * 3^3 * 5 * 37 * 43 * 613 * 907 * 2251 * 5653 * 3277781461
1291,3,4,x^12 + x^11 + 104,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 43 * 173 * 613 * 907 * 4817 * 18301 * 803269 * 3458149
1291,3,5,x^15 + x^14 + 58,2 * 3^2 * 5^2 * 11^2 * 31 * 43 * 613 * 821 * 907 * 544651 * 562711 * 5596841 * 811536396571
1291,3,6,x^18 + x^17 + 187,2^3 * 3^3 * 5 * 7 * 13 * 17 * 19 * 37 * 43 * 613 * 907 * 2251 * 5653 * 18301 * 3277781461 * 4629749072949614071
1291,3,7,x^21 + x^20 + 58,2 * 3^2 * 5 * 43 * 613 * 673 * 907 * 10627 * 21589 * 4633338027872695597 * 138713938974301560830530039
1291,3,8,x^24 + x^23 + 15,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 43 * 173 * 433 * 613 * 907 * 1201 * 1297 * 1601 * 4817 * 18301 * 668873 * 803269 * 3458149 * 14838125307886481617
1291,4,2,x^8 + x^7 + 14,2^5 * 3 * 5 * 17 * 19 * 43 * 173 * 1297 * 1601 * 4817 * 668873
1291,4,3,x^12 + x^11 + 104,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 43 * 173 * 613 * 907 * 4817 * 18301 * 803269 * 3458149
1291,4,4,x^16 + x^15 + 115,2^6 * 3 * 5 * 17 * 19 * 43 * 113 * 173 * 1297 * 1601 * 4817 * 255361 * 668873 * 133704778417264577
1291,4,5,x^20 + x^19 + 15,2^4 * 3 * 5^2 * 11^2 * 17 * 19 * 41 * 43 * 173 * 541 * 821 * 4817 * 5596841 * 2775675535981 * 347879274536432588381
1291,4,6,x^24 + x^23 + 15,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 43 * 173 * 433 * 613 * 907 * 1201 * 1297 * 1601 * 4817 * 18301 * 668873 * 803269 * 3458149 * 14838125307886481617
1291,5,2,x^10 + x^9 + 72,2^3 * 3 * 5^2 * 11^2 * 17 * 19 * 43 * 821 * 5596841 * 2775675535981
1291,5,3,x^15 + x^14 + 58,2 * 3^2 * 5^2 * 11^2 * 31 * 43 * 613 * 821 * 907 * 544651 * 562711 * 5596841 * 811536396571
1291,5,4,x^20 + x^19 + 15,2^4 * 3 * 5^2 * 11^2 * 17 * 19 * 41 * 43 * 173 * 541 * 821 * 4817 * 5596841 * 2775675535981 * 347879274536432588381
1291,5,5,x^25 + x^24 + 54,2 * 3 * 5^3 * 11^2 * 43 * 101 * 401 * 821 * 183151 * 1611451 * 5596841 * 2767341118231754004333156531219213939257922301
1291,6,2,x^12 + x^11 + 104,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 43 * 173 * 613 * 907 * 4817 * 18301 * 803269 * 3458149
1291,6,3,x^18 + x^17 + 187,2^3 * 3^3 * 5 * 7 * 13 * 17 * 19 * 37 * 43 * 613 * 907 * 2251 * 5653 * 18301 * 3277781461 * 4629749072949614071
1291,6,4,x^24 + x^23 + 15,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 43 * 173 * 433 * 613 * 907 * 1201 * 1297 * 1601 * 4817 * 18301 * 668873 * 803269 * 3458149 * 14838125307886481617
1291,7,2,x^14 + x^13 + 131,2^3 * 3 * 5 * 17 * 19 * 43 * 4626165677984347771 * 4633338027872695597
1291,7,3,x^21 + x^20 + 58,2 * 3^2 * 5 * 43 * 613 * 673 * 907 * 10627 * 21589 * 4633338027872695597 * 138713938974301560830530039
1291,8,2,x^16 + x^15 + 115,2^6 * 3 * 5 * 17 * 19 * 43 * 113 * 173 * 1297 * 1601 * 4817 * 255361 * 668873 * 133704778417264577
1291,8,3,x^24 + x^23 + 15,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 43 * 173 * 433 * 613 * 907 * 1201 * 1297 * 1601 * 4817 * 18301 * 668873 * 803269 * 3458149 * 14838125307886481617
1291,9,2,x^18 + x^17 + 187,2^3 * 3^3 * 5 * 7 * 13 * 17 * 19 * 37 * 43 * 613 * 907 * 2251 * 5653 * 18301 * 3277781461 * 4629749072949614071
1291,10,2,x^20 + x^19 + 15,2^4 * 3 * 5^2 * 11^2 * 17 * 19 * 41 * 43 * 173 * 541 * 821 * 4817 * 5596841 * 2775675535981 * 347879274536432588381
1291,11,2,x^22 + x^21 + 23,2^3 * 3 * 5 * 17 * 19 * 23 * 43 * 89 * 2333 * 392503 * 16019100699182775071021 * 5508221708310901932805412147
1291,12,2,x^24 + x^23 + 15,2^5 * 3^2 * 5 * 7 * 13 * 17 * 19 * 43 * 173 * 433 * 613 * 907 * 1201 * 1297 * 1601 * 4817 * 18301 * 668873 * 803269 * 3458149 * 14838125307886481617
