p,r,n,poly,factorization
547,2,3,x^6 + x^5 + 48,2^3 * 3^2 * 7 * 13 * 97 * 137 * 163 * 613 * 3079
547,2,4,x^8 + x^7 + 45,2^5 * 3 * 5 * 7 * 13 * 41 * 113 * 137 * 29921 * 9661777
547,2,5,x^10 + x^9 + 2,2^3 * 3 * 7 * 11 * 13 * 137 * 431 * 208097431 * 8123877911
547,2,6,x^12 + x^11 + 271,2^4 * 3^2 * 5 * 7 * 13 * 37 * 97 * 137 * 163 * 229 * 613 * 3079 * 29921 * 10566001
547,2,7,x^14 + x^13 + 18,2^3 * 3 * 7^2 * 13 * 29 * 137 * 185641 * 144031282123 * 132197305635599
547,2,8,x^16 + x^15 + 43,2^6 * 3 * 5 * 7 * 13 * 17 * 41 * 113 * 137 * 29921 * 9661777 * 235732625712796220993
547,2,9,x^18 + x^17 + 92,2^3 * 3^3 * 7 * 13 * 19 * 73 * 97 * 137 * 163 * 613 * 1621 * 1747 * 3079 * 39799 * 299359 * 5111046132733
547,2,10,x^20 + x^19 + 220,2^4 * 3 * 5^2 * 7 * 11 * 13 * 137 * 431 * 1361 * 2621 * 29921 * 208097431 * 8123877911 * 449367861475601
547,2,11,x^22 + x^21 + 5,2^3 * 3 * 7 * 13 * 23 * 137 * 10847 * 13751 * 9630092768572369626677 * 174078745832675609971673
547,2,12,x^24 + x^23 + 124,2^5 * 3^2 * 5 * 7 * 13 * 37 * 41 * 97 * 113 * 137 * 163 * 229 * 613 * 1249 * 3079 * 29921 * 9661777 * 10566001 * 6417061068170973169
547,2,13,x^26 + x^25 + 278,2^3 * 3 * 7 * 13^2 * 53 * 137 * 313 * 443 * 82889 * 169693879967 * 12560063349523 * 30505285085731338731069497459
547,2,14,x^28 + x^27 + 77,2^4 * 3 * 5 * 7^2 * 13 * 29 * 137 * 1709 * 29921 * 185641 * 67557953 * 144031282123 * 132197305635599 * 6214810914728970986461
547,3,2,x^6 + x^5 + 48,2^3 * 3^2 * 7 * 13 * 97 * 137 * 163 * 613 * 3079
547,3,3,x^9 + x^8 + 25,2 * 3^3 * 7 * 13 * 163 * 613 * 1747 * 5111046132733
547,3,4,x^12 + x^11 + 271,2^4 * 3^2 * 5 * 7 * 13 * 37 * 97 * 137 * 163 * 229 * 613 * 3079 * 29921 * 10566001
547,3,5,x^15 + x^14 + 66,2 * 3^2 * 7 * 13 * 31^2 * 163 * 431 * 613 * 21841 * 149101 * 208097431 * 2556392101
547,3,6,x^18 + x^17 + 92,2^3 * 3^3 * 7 * 13 * 19 * 73 * 97 * 137 * 163 * 613 * 1621 * 1747 * 3079 * 39799 * 299359 * 5111046132733
547,3,7,x^21 + x^20 + 15,2 * 3^2 * 7^2 * 13 * 29 * 43 * 163 * 613 * 40187403523 * 132197305635599 * 414471651683546656921
547,3,8,x^24 + x^23 + 124,2^5 * 3^2 * 5 * 7 * 13 * 37 * 41 * 97 * 113 * 137 * 163 * 229 * 613 * 1249 * 3079 * 29921 * 9661777 * 10566001 * 6417061068170973169
547,3,9,x^27 + x^26 + 34,2 * 3^4 * 7 * 13 * 163 * 271 * 487 * 613 * 1747 * 6992353 * 5111046132733 * 6942709955952399339556082959468525399
547,4,2,x^8 + x^7 + 45,2^5 * 3 * 5 * 7 * 13 * 41 * 113 * 137 * 29921 * 9661777
547,4,3,x^12 + x^11 + 271,2^4 * 3^2 * 5 * 7 * 13 * 37 * 97 * 137 * 163 * 229 * 613 * 3079 * 29921 * 10566001
547,4,4,x^16 + x^15 + 43,2^6 * 3 * 5 * 7 * 13 * 17 * 41 * 113 * 137 * 29921 * 9661777 * 235732625712796220993
547,4,5,x^20 + x^19 + 220,2^4 * 3 * 5^2 * 7 * 11 * 13 * 137 * 431 * 1361 * 2621 * 29921 * 208097431 * 8123877911 * 449367861475601
547,4,6,x^24 + x^23 + 124,2^5 * 3^2 * 5 * 7 * 13 * 37 * 41 * 97 * 113 * 137 * 163 * 229 * 613 * 1249 * 3079 * 29921 * 9661777 * 10566001 * 6417061068170973169
547,4,7,x^28 + x^27 + 77,2^4 * 3 * 5 * 7^2 * 13 * 29 * 137 * 1709 * 29921 * 185641 * 67557953 * 144031282123 * 132197305635599 * 6214810914728970986461
547,5,2,x^10 + x^9 + 2,2^3 * 3 * 7 * 11 * 13 * 137 * 431 * 208097431 * 8123877911
547,5,3,x^15 + x^14 + 66,2 * 3^2 * 7 * 13 * 31^2 * 163 * 431 * 613 * 21841 * 149101 * 208097431 * 2556392101
547,5,4,x^20 + x^19 + 220,2^4 * 3 * 5^2 * 7 * 11 * 13 * 137 * 431 * 1361 * 2621 * 29921 * 208097431 * 8123877911 * 449367861475601
547,5,5,x^25 + x^24 + 143,2 * 3 * 7 * 13 * 151 * 431 * 3701 * 208097431 * 12781338436501 * 805145110005667228742811624455614951
547,6,2,x^12 + x^11 + 271,2^4 * 3^2 * 5 * 7 * 13 * 37 * 97 * 137 * 163 * 229 * 613 * 3079 * 29921 * 10566001
547,6,3,x^18 + x^17 + 92,2^3 * 3^3 * 7 * 13 * 19 * 73 * 97 * 137 * 163 * 613 * 1621 * 1747 * 3079 * 39799 * 299359 * 5111046132733
547,6,4,x^24 + x^23 + 124,2^5 * 3^2 * 5 * 7 * 13 * 37 * 41 * 97 * 113 * 137 * 163 * 229 * 613 * 1249 * 3079 * 29921 * 9661777 * 10566001 * 6417061068170973169
547,7,2,x^14 + x^13 + 18,2^3 * 3 * 7^2 * 13 * 29 * 137 * 185641 * 144031282123 * 132197305635599
547,7,3,x^21 + x^20 + 15,2 * 3^2 * 7^2 * 13 * 29 * 43 * 163 * 613 * 40187403523 * 132197305635599 * 414471651683546656921
547,7,4,x^28 + x^27 + 77,2^4 * 3 * 5 * 7^2 * 13 * 29 * 137 * 1709 * 29921 * 185641 * 67557953 * 144031282123 * 132197305635599 * 6214810914728970986461
547,8,2,x^16 + x^15 + 43,2^6 * 3 * 5 * 7 * 13 * 17 * 41 * 113 * 137 * 29921 * 9661777 * 235732625712796220993
547,8,3,x^24 + x^23 + 124,2^5 * 3^2 * 5 * 7 * 13 * 37 * 41 * 97 * 113 * 137 * 163 * 229 * 613 * 1249 * 3079 * 29921 * 9661777 * 10566001 * 6417061068170973169
547,9,2,x^18 + x^17 + 92,2^3 * 3^3 * 7 * 13 * 19 * 73 * 97 * 137 * 163 * 613 * 1621 * 1747 * 3079 * 39799 * 299359 * 5111046132733
547,9,3,x^27 + x^26 + 34,2 * 3^4 * 7 * 13 * 163 * 271 * 487 * 613 * 1747 * 6992353 * 5111046132733 * 6942709955952399339556082959468525399
547,10,2,x^20 + x^19 + 220,2^4 * 3 * 5^2 * 7 * 11 * 13 * 137 * 431 * 1361 * 2621 * 29921 * 208097431 * 8123877911 * 449367861475601
547,11,2,x^22 + x^21 + 5,2^3 * 3 * 7 * 13 * 23 * 137 * 10847 * 13751 * 9630092768572369626677 * 174078745832675609971673
547,12,2,x^24 + x^23 + 124,2^5 * 3^2 * 5 * 7 * 13 * 37 * 41 * 97 * 113 * 137 * 163 * 229 * 613 * 1249 * 3079 * 29921 * 9661777 * 10566001 * 6417061068170973169
547,13,2,x^26 + x^25 + 278,2^3 * 3 * 7 * 13^2 * 53 * 137 * 313 * 443 * 82889 * 169693879967 * 12560063349523 * 30505285085731338731069497459
547,14,2,x^28 + x^27 + 77,2^4 * 3 * 5 * 7^2 * 13 * 29 * 137 * 1709 * 29921 * 185641 * 67557953 * 144031282123 * 132197305635599 * 6214810914728970986461
