p,e,n,poly,factorization
7607,1,20,x^20 + x^19 + 213,2^5 * 3 * 5^3 * 11 * 101^2 * 317 * 421 * 571 * 2749 * 3803 * 4441 * 5521 * 9011 * 50821 * 208391 * 2557931 * 371653109291 * 176422041768521
7607,2,2,x^4 + x^3 + 10,2^5 * 3 * 5^2 * 317 * 421 * 2749 * 3803
7607,2,3,x^6 + x^5 + 45,2^4 * 3^2 * 7 * 19 * 79 * 317 * 1471 * 1873 * 3803 * 38557
7607,2,4,x^8 + x^7 + 71,2^6 * 3 * 5^2 * 17 * 317 * 421 * 2749 * 3803 * 6961 * 9281 * 1524433
7607,2,5,x^10 + x^9 + 5,2^4 * 3 * 11 * 317 * 571 * 3803 * 9011 * 208391 * 2557931 * 371653109291
7607,2,6,x^12 + x^11 + 41,2^5 * 3^2 * 5^2 * 7 * 13 * 19 * 79 * 317 * 421 * 1471 * 1873 * 2749 * 3803 * 38557 * 59809 * 4306691509
7607,2,7,x^14 + x^13 + 5,2^4 * 3 * 29 * 43 * 317 * 1051 * 3803 * 23633 * 981961 * 9652007 * 150542803979 * 849573797647
7607,2,8,x^16 + x^15 + 55,2^7 * 3 * 5^2 * 17 * 317 * 421 * 2749 * 3361 * 3803 * 6961 * 9281 * 1524433 * 1155956626961 * 1443003162260081
7607,2,9,x^18 + x^17 + 5,2^4 * 3^3 * 7 * 19 * 79 * 317 * 1471 * 1873 * 3803 * 9973 * 38557 * 4781197 * 36130771 * 537746322871 * 13508981423610877
7607,2,10,x^20 + x^19 + 213,2^5 * 3 * 5^3 * 11 * 101^2 * 317 * 421 * 571 * 2749 * 3803 * 4441 * 5521 * 9011 * 50821 * 208391 * 2557931 * 371653109291 * 176422041768521
7607,3,2,x^6 + x^5 + 45,2^4 * 3^2 * 7 * 19 * 79 * 317 * 1471 * 1873 * 3803 * 38557
7607,3,3,x^9 + x^8 + 11,2 * 19 * 79 * 3803 * 9973 * 38557 * 36130771 * 537746322871
7607,3,4,x^12 + x^11 + 41,2^5 * 3^2 * 5^2 * 7 * 13 * 19 * 79 * 317 * 421 * 1471 * 1873 * 2749 * 3803 * 38557 * 59809 * 4306691509
7607,3,5,x^15 + x^14 + 7,2 * 19 * 79 * 181 * 3803 * 9011 * 38557 * 219451 * 371653109291 * 282250094369842822503271
7607,3,6,x^18 + x^17 + 5,2^4 * 3^3 * 7 * 19 * 79 * 317 * 1471 * 1873 * 3803 * 9973 * 38557 * 4781197 * 36130771 * 537746322871 * 13508981423610877
7607,4,2,x^8 + x^7 + 71,2^6 * 3 * 5^2 * 17 * 317 * 421 * 2749 * 3803 * 6961 * 9281 * 1524433
7607,4,3,x^12 + x^11 + 41,2^5 * 3^2 * 5^2 * 7 * 13 * 19 * 79 * 317 * 421 * 1471 * 1873 * 2749 * 3803 * 38557 * 59809 * 4306691509
7607,4,4,x^16 + x^15 + 55,2^7 * 3 * 5^2 * 17 * 317 * 421 * 2749 * 3361 * 3803 * 6961 * 9281 * 1524433 * 1155956626961 * 1443003162260081
7607,4,5,x^20 + x^19 + 213,2^5 * 3 * 5^3 * 11 * 101^2 * 317 * 421 * 571 * 2749 * 3803 * 4441 * 5521 * 9011 * 50821 * 208391 * 2557931 * 371653109291 * 176422041768521
7607,5,2,x^10 + x^9 + 5,2^4 * 3 * 11 * 317 * 571 * 3803 * 9011 * 208391 * 2557931 * 371653109291
7607,5,3,x^15 + x^14 + 7,2 * 19 * 79 * 181 * 3803 * 9011 * 38557 * 219451 * 371653109291 * 282250094369842822503271
7607,5,4,x^20 + x^19 + 213,2^5 * 3 * 5^3 * 11 * 101^2 * 317 * 421 * 571 * 2749 * 3803 * 4441 * 5521 * 9011 * 50821 * 208391 * 2557931 * 371653109291 * 176422041768521
7607,6,2,x^12 + x^11 + 41,2^5 * 3^2 * 5^2 * 7 * 13 * 19 * 79 * 317 * 421 * 1471 * 1873 * 2749 * 3803 * 38557 * 59809 * 4306691509
7607,6,3,x^18 + x^17 + 5,2^4 * 3^3 * 7 * 19 * 79 * 317 * 1471 * 1873 * 3803 * 9973 * 38557 * 4781197 * 36130771 * 537746322871 * 13508981423610877
7607,7,2,x^14 + x^13 + 5,2^4 * 3 * 29 * 43 * 317 * 1051 * 3803 * 23633 * 981961 * 9652007 * 150542803979 * 849573797647
7607,8,2,x^16 + x^15 + 55,2^7 * 3 * 5^2 * 17 * 317 * 421 * 2749 * 3361 * 3803 * 6961 * 9281 * 1524433 * 1155956626961 * 1443003162260081
7607,9,2,x^18 + x^17 + 5,2^4 * 3^3 * 7 * 19 * 79 * 317 * 1471 * 1873 * 3803 * 9973 * 38557 * 4781197 * 36130771 * 537746322871 * 13508981423610877
7607,10,2,x^20 + x^19 + 213,2^5 * 3 * 5^3 * 11 * 101^2 * 317 * 421 * 571 * 2749 * 3803 * 4441 * 5521 * 9011 * 50821 * 208391 * 2557931 * 371653109291 * 176422041768521
