p,r,n,poly,factorization
587,5,3,x^15 + x^14 + 17,2 * 11 * 293 * 331 * 547 * 631 * 35401 * 305411 * 42514427293226662771
587,5,4,x^20 + x^19 + 161,2^4 * 3 * 5^2 * 7^2 * 11 * 31^2 * 61 * 293 * 541 * 34457 * 35401 * 305411 * 123335981 * 85429220790076661
587,5,5,x^25 + x^24 + 30,2 * 11 * 293 * 35401 * 296651 * 305411 * 19697847907798513451 * 4037359558507664597178877038001
587,6,2,x^12 + x^11 + 102,2^4 * 3^2 * 5 * 7^2 * 13^2 * 73 * 293 * 547 * 631 * 34457 * 114661 * 9623689
587,6,3,x^18 + x^17 + 176,2^3 * 3^3 * 7^2 * 19 * 293 * 547 * 631 * 114661 * 67713031 * 201388699 * 2153153582096527
587,6,4,x^24 + x^23 + 19,2^5 * 3^2 * 5 * 7^2 * 13^2 * 17 * 73 * 293 * 547 * 631 * 34457 * 44953 * 77681 * 114661 * 254281 * 9623689 * 55435874037568681
587,7,2,x^14 + x^13 + 8,2^3 * 3 * 7^3 * 29 * 293 * 883 * 6607400609503 * 1413094138071953
587,7,3,x^21 + x^20 + 53,2 * 29 * 293 * 547 * 631 * 51913 * 1413094138071953 * 32184043373092575795366608353
587,7,4,x^28 + x^27 + 524,2^4 * 3 * 5 * 7^3 * 29 * 293 * 883 * 34457 * 6674185729 * 6607400609503 * 1413094138071953 * 250759656674069372506153
587,8,2,x^16 + x^15 + 61,2^6 * 3 * 5 * 7^2 * 17 * 293 * 13841 * 34457 * 44953 * 77681 * 509222219719157921
587,8,3,x^24 + x^23 + 19,2^5 * 3^2 * 5 * 7^2 * 13^2 * 17 * 73 * 293 * 547 * 631 * 34457 * 44953 * 77681 * 114661 * 254281 * 9623689 * 55435874037568681
587,9,2,x^18 + x^17 + 176,2^3 * 3^3 * 7^2 * 19 * 293 * 547 * 631 * 114661 * 67713031 * 201388699 * 2153153582096527
587,9,3,x^27 + x^26 + 21,2 * 19 * 293 * 547 * 631 * 811 * 6427 * 57943 * 493691639145031 * 2153153582096527 * 459197927128517466595357
587,10,2,x^20 + x^19 + 161,2^4 * 3 * 5^2 * 7^2 * 11 * 31^2 * 61 * 293 * 541 * 34457 * 35401 * 305411 * 123335981 * 85429220790076661
587,11,2,x^22 + x^21 + 98,2^3 * 3 * 7^2 * 23 * 293 * 5805911 * 835163322755182264273 * 211540565837657475360345779
587,12,2,x^24 + x^23 + 19,2^5 * 3^2 * 5 * 7^2 * 13^2 * 17 * 73 * 293 * 547 * 631 * 34457 * 44953 * 77681 * 114661 * 254281 * 9623689 * 55435874037568681
587,13,2,x^26 + x^25 + 109,2^3 * 3 * 7^2 * 53 * 131 * 293 * 2549 * 10545415343893 * 1172758516495801 * 12797537315211170751382417165331
587,14,2,x^28 + x^27 + 524,2^4 * 3 * 5 * 7^3 * 29 * 293 * 883 * 34457 * 6674185729 * 6607400609503 * 1413094138071953 * 250759656674069372506153
