p,r,n,poly,factorization
5879,2,5,x^10 + x^9 + 22,2^4 * 3 * 5^2 * 7^2 * 11 * 41 * 71 * 461 * 641 * 2939 * 17291 * 46751 * 37312369421
5879,2,6,x^12 + x^11 + 254,2^5 * 3^2 * 5 * 7^2 * 13 * 19 * 373 * 439 * 1381 * 2939 * 7129 * 17281321 * 23057029 * 51809629
5879,2,7,x^14 + x^13 + 110,2^4 * 3 * 5 * 7^3 * 2939 * 4481 * 102551 * 26493484249 * 1558674972289 * 12833171900431
5879,2,8,x^16 + x^15 + 272,2^7 * 3 * 5 * 7^2 * 17 * 257 * 433 * 2939 * 8689 * 1756793 * 17281321 * 173771809 * 339987737 * 249792057553
5879,2,9,x^18 + x^17 + 223,2^4 * 3^3 * 5 * 7^2 * 13 * 19 * 37 * 127 * 307 * 373 * 379 * 439 * 1381 * 2939 * 7129 * 98533 * 5535988417 * 6559415227 * 290465953669
5879,2,10,x^20 + x^19 + 145,2^5 * 3 * 5^2 * 7^2 * 11 * 41 * 61 * 71 * 461 * 641 * 1801 * 2939 * 17291 * 26861 * 46751 * 17281321 * 5989323481 * 37312369421 * 80739150281
5879,3,2,x^6 + x^5 + 62,2^4 * 3^2 * 5 * 7^2 * 13 * 19 * 373 * 439 * 1381 * 2939 * 7129
5879,3,3,x^9 + x^8 + 6,2 * 13 * 37 * 127 * 307 * 373 * 2939 * 7129 * 98533 * 290465953669
5879,3,4,x^12 + x^11 + 254,2^5 * 3^2 * 5 * 7^2 * 13 * 19 * 373 * 439 * 1381 * 2939 * 7129 * 17281321 * 23057029 * 51809629
5879,3,5,x^15 + x^14 + 25,2 * 11 * 13 * 31 * 41 * 71 * 373 * 2939 * 6421 * 7129 * 143821 * 37312369421 * 49838749299841040911
5879,3,6,x^18 + x^17 + 223,2^4 * 3^3 * 5 * 7^2 * 13 * 19 * 37 * 127 * 307 * 373 * 379 * 439 * 1381 * 2939 * 7129 * 98533 * 5535988417 * 6559415227 * 290465953669
5879,3,7,x^21 + x^20 + 123,2 * 13 * 43 * 373 * 2939 * 7129 * 2021251 * 33306421 * 26493484249 * 1558674972289 * 588777185418764326062356910157
5879,4,2,x^8 + x^7 + 87,2^6 * 3 * 5 * 7^2 * 2939 * 1756793 * 17281321 * 339987737
5879,4,3,x^12 + x^11 + 254,2^5 * 3^2 * 5 * 7^2 * 13 * 19 * 373 * 439 * 1381 * 2939 * 7129 * 17281321 * 23057029 * 51809629
5879,4,4,x^16 + x^15 + 272,2^7 * 3 * 5 * 7^2 * 17 * 257 * 433 * 2939 * 8689 * 1756793 * 17281321 * 173771809 * 339987737 * 249792057553
5879,4,5,x^20 + x^19 + 145,2^5 * 3 * 5^2 * 7^2 * 11 * 41 * 61 * 71 * 461 * 641 * 1801 * 2939 * 17291 * 26861 * 46751 * 17281321 * 5989323481 * 37312369421 * 80739150281
5879,5,2,x^10 + x^9 + 22,2^4 * 3 * 5^2 * 7^2 * 11 * 41 * 71 * 461 * 641 * 2939 * 17291 * 46751 * 37312369421
5879,5,3,x^15 + x^14 + 25,2 * 11 * 13 * 31 * 41 * 71 * 373 * 2939 * 6421 * 7129 * 143821 * 37312369421 * 49838749299841040911
5879,5,4,x^20 + x^19 + 145,2^5 * 3 * 5^2 * 7^2 * 11 * 41 * 61 * 71 * 461 * 641 * 1801 * 2939 * 17291 * 26861 * 46751 * 17281321 * 5989323481 * 37312369421 * 80739150281
5879,6,2,x^12 + x^11 + 254,2^5 * 3^2 * 5 * 7^2 * 13 * 19 * 373 * 439 * 1381 * 2939 * 7129 * 17281321 * 23057029 * 51809629
5879,6,3,x^18 + x^17 + 223,2^4 * 3^3 * 5 * 7^2 * 13 * 19 * 37 * 127 * 307 * 373 * 379 * 439 * 1381 * 2939 * 7129 * 98533 * 5535988417 * 6559415227 * 290465953669
5879,7,2,x^14 + x^13 + 110,2^4 * 3 * 5 * 7^3 * 2939 * 4481 * 102551 * 26493484249 * 1558674972289 * 12833171900431
5879,7,3,x^21 + x^20 + 123,2 * 13 * 43 * 373 * 2939 * 7129 * 2021251 * 33306421 * 26493484249 * 1558674972289 * 588777185418764326062356910157
5879,8,2,x^16 + x^15 + 272,2^7 * 3 * 5 * 7^2 * 17 * 257 * 433 * 2939 * 8689 * 1756793 * 17281321 * 173771809 * 339987737 * 249792057553
5879,9,2,x^18 + x^17 + 223,2^4 * 3^3 * 5 * 7^2 * 13 * 19 * 37 * 127 * 307 * 373 * 379 * 439 * 1381 * 2939 * 7129 * 98533 * 5535988417 * 6559415227 * 290465953669
5879,10,2,x^20 + x^19 + 145,2^5 * 3 * 5^2 * 7^2 * 11 * 41 * 61 * 71 * 461 * 641 * 1801 * 2939 * 17291 * 26861 * 46751 * 17281321 * 5989323481 * 37312369421 * 80739150281
