p,r,n,poly,factorization
557,1,21,x^21 + x^20 + 34,2^2 * 7^3 * 43 * 139 * 6343 * 71191 * 8402673049 * 695733826235449 * 212589270806724673
557,1,22,x^22 + x^21 + 201,2^3 * 3^2 * 23^2 * 31 * 139 * 947 * 258127 * 3223837 * 19512329 * 61201031 * 27490678711 * 603725934307
557,1,23,x^23 + x^22 + 18,2^2 * 139 * 3727 * 53277109 * 3611421959 * 3581099762337531718212657806068549643711
557,1,24,x^24 + x^23 + 44,2^5 * 3^3 * 5^3 * 7^2 * 13 * 17 * 31 * 73 * 139 * 337 * 1453 * 6343 * 15121 * 25657 * 103231 * 1006153 * 1875793 * 9208259186055817
557,1,25,x^25 + x^24 + 27,2^2 * 101 * 139 * 1051 * 3701 * 96427561501 * 21031038991672833469785323331737282474731215151
557,1,26,x^26 + x^25 + 92,2^3 * 3^2 * 31 * 139 * 10427 * 5147103290282851 * 172949955542143651 * 85680772240386595997505018863
557,1,27,x^27 + x^26 + 51,2^2 * 7^2 * 19 * 139 * 6343 * 7456231 * 210793987 * 26631370285927058114229376523521643836120516930807
557,1,28,x^28 + x^27 + 103,2^4 * 3^2 * 5^3 * 17 * 29 * 31 * 43 * 73 * 113 * 139 * 827 * 17417 * 71363363 * 21259729096817 * 695733826235449 * 371214363864705817
557,1,29,x^29 + x^28 + 61,2^2 * 59 * 139 * 7334048311805666111065351 * 177227083366639798921375344949393319810451560583689
557,2,2,x^4 + x^3 + 23,2^4 * 3^2 * 5^3 * 17 * 31 * 73 * 139
557,2,3,x^6 + x^5 + 8,2^3 * 3^3 * 7^2 * 31 * 139 * 6343 * 103231
557,2,4,x^8 + x^7 + 31,2^5 * 3^2 * 5^3 * 17 * 31 * 73 * 139 * 25657 * 1875793
557,2,5,x^10 + x^9 + 34,2^3 * 3^2 * 11 * 31 * 139 * 15161 * 576131 * 96427561501
557,2,6,x^12 + x^11 + 103,2^4 * 3^3 * 5^3 * 7^2 * 13 * 17 * 31 * 73 * 139 * 337 * 1453 * 6343 * 15121 * 103231
557,2,7,x^14 + x^13 + 41,2^3 * 3^2 * 29 * 31 * 43 * 139 * 827 * 17417 * 71363363 * 695733826235449
557,2,8,x^16 + x^15 + 61,2^6 * 3^2 * 5^3 * 17 * 31 * 73 * 139 * 25657 * 1875793 * 4632458802461936442001
557,2,9,x^18 + x^17 + 35,2^3 * 3^4 * 7^2 * 19 * 31 * 139 * 6343 * 103231 * 7456231 * 210793987 * 9954281401186519
557,2,10,x^20 + x^19 + 11,2^4 * 3^2 * 5^4 * 11 * 17 * 31 * 61 * 73 * 139 * 881 * 15161 * 576131 * 96427561501 * 34479774258669361
557,2,11,x^22 + x^21 + 201,2^3 * 3^2 * 23^2 * 31 * 139 * 947 * 258127 * 3223837 * 19512329 * 61201031 * 27490678711 * 603725934307
557,2,12,x^24 + x^23 + 44,2^5 * 3^3 * 5^3 * 7^2 * 13 * 17 * 31 * 73 * 139 * 337 * 1453 * 6343 * 15121 * 25657 * 103231 * 1006153 * 1875793 * 9208259186055817
557,2,13,x^26 + x^25 + 92,2^3 * 3^2 * 31 * 139 * 10427 * 5147103290282851 * 172949955542143651 * 85680772240386595997505018863
557,2,14,x^28 + x^27 + 103,2^4 * 3^2 * 5^3 * 17 * 29 * 31 * 43 * 73 * 113 * 139 * 827 * 17417 * 71363363 * 21259729096817 * 695733826235449 * 371214363864705817
557,3,2,x^6 + x^5 + 8,2^3 * 3^3 * 7^2 * 31 * 139 * 6343 * 103231
557,3,3,x^9 + x^8 + 5,2^2 * 7^2 * 19 * 139 * 6343 * 7456231 * 210793987
557,3,4,x^12 + x^11 + 103,2^4 * 3^3 * 5^3 * 7^2 * 13 * 17 * 31 * 73 * 139 * 337 * 1453 * 6343 * 15121 * 103231
557,3,5,x^15 + x^14 + 13,2^2 * 7^2 * 139 * 6343 * 52501 * 96427561501 * 176154436184527501
557,3,6,x^18 + x^17 + 35,2^3 * 3^4 * 7^2 * 19 * 31 * 139 * 6343 * 103231 * 7456231 * 210793987 * 9954281401186519
557,3,7,x^21 + x^20 + 34,2^2 * 7^3 * 43 * 139 * 6343 * 71191 * 8402673049 * 695733826235449 * 212589270806724673
557,3,8,x^24 + x^23 + 44,2^5 * 3^3 * 5^3 * 7^2 * 13 * 17 * 31 * 73 * 139 * 337 * 1453 * 6343 * 15121 * 25657 * 103231 * 1006153 * 1875793 * 9208259186055817
557,3,9,x^27 + x^26 + 51,2^2 * 7^2 * 19 * 139 * 6343 * 7456231 * 210793987 * 26631370285927058114229376523521643836120516930807
557,4,2,x^8 + x^7 + 31,2^5 * 3^2 * 5^3 * 17 * 31 * 73 * 139 * 25657 * 1875793
557,4,3,x^12 + x^11 + 103,2^4 * 3^3 * 5^3 * 7^2 * 13 * 17 * 31 * 73 * 139 * 337 * 1453 * 6343 * 15121 * 103231
557,4,4,x^16 + x^15 + 61,2^6 * 3^2 * 5^3 * 17 * 31 * 73 * 139 * 25657 * 1875793 * 4632458802461936442001
557,4,5,x^20 + x^19 + 11,2^4 * 3^2 * 5^4 * 11 * 17 * 31 * 61 * 73 * 139 * 881 * 15161 * 576131 * 96427561501 * 34479774258669361
557,4,6,x^24 + x^23 + 44,2^5 * 3^3 * 5^3 * 7^2 * 13 * 17 * 31 * 73 * 139 * 337 * 1453 * 6343 * 15121 * 25657 * 103231 * 1006153 * 1875793 * 9208259186055817
557,4,7,x^28 + x^27 + 103,2^4 * 3^2 * 5^3 * 17 * 29 * 31 * 43 * 73 * 113 * 139 * 827 * 17417 * 71363363 * 21259729096817 * 695733826235449 * 371214363864705817
557,5,2,x^10 + x^9 + 34,2^3 * 3^2 * 11 * 31 * 139 * 15161 * 576131 * 96427561501
557,5,3,x^15 + x^14 + 13,2^2 * 7^2 * 139 * 6343 * 52501 * 96427561501 * 176154436184527501
557,5,4,x^20 + x^19 + 11,2^4 * 3^2 * 5^4 * 11 * 17 * 31 * 61 * 73 * 139 * 881 * 15161 * 576131 * 96427561501 * 34479774258669361
557,5,5,x^25 + x^24 + 27,2^2 * 101 * 139 * 1051 * 3701 * 96427561501 * 21031038991672833469785323331737282474731215151
557,6,2,x^12 + x^11 + 103,2^4 * 3^3 * 5^3 * 7^2 * 13 * 17 * 31 * 73 * 139 * 337 * 1453 * 6343 * 15121 * 103231
557,6,3,x^18 + x^17 + 35,2^3 * 3^4 * 7^2 * 19 * 31 * 139 * 6343 * 103231 * 7456231 * 210793987 * 9954281401186519
557,6,4,x^24 + x^23 + 44,2^5 * 3^3 * 5^3 * 7^2 * 13 * 17 * 31 * 73 * 139 * 337 * 1453 * 6343 * 15121 * 25657 * 103231 * 1006153 * 1875793 * 9208259186055817
557,7,2,x^14 + x^13 + 41,2^3 * 3^2 * 29 * 31 * 43 * 139 * 827 * 17417 * 71363363 * 695733826235449
557,7,3,x^21 + x^20 + 34,2^2 * 7^3 * 43 * 139 * 6343 * 71191 * 8402673049 * 695733826235449 * 212589270806724673
557,7,4,x^28 + x^27 + 103,2^4 * 3^2 * 5^3 * 17 * 29 * 31 * 43 * 73 * 113 * 139 * 827 * 17417 * 71363363 * 21259729096817 * 695733826235449 * 371214363864705817
557,8,2,x^16 + x^15 + 61,2^6 * 3^2 * 5^3 * 17 * 31 * 73 * 139 * 25657 * 1875793 * 4632458802461936442001
557,8,3,x^24 + x^23 + 44,2^5 * 3^3 * 5^3 * 7^2 * 13 * 17 * 31 * 73 * 139 * 337 * 1453 * 6343 * 15121 * 25657 * 103231 * 1006153 * 1875793 * 9208259186055817
557,9,2,x^18 + x^17 + 35,2^3 * 3^4 * 7^2 * 19 * 31 * 139 * 6343 * 103231 * 7456231 * 210793987 * 9954281401186519
557,9,3,x^27 + x^26 + 51,2^2 * 7^2 * 19 * 139 * 6343 * 7456231 * 210793987 * 26631370285927058114229376523521643836120516930807
557,10,2,x^20 + x^19 + 11,2^4 * 3^2 * 5^4 * 11 * 17 * 31 * 61 * 73 * 139 * 881 * 15161 * 576131 * 96427561501 * 34479774258669361
557,11,2,x^22 + x^21 + 201,2^3 * 3^2 * 23^2 * 31 * 139 * 947 * 258127 * 3223837 * 19512329 * 61201031 * 27490678711 * 603725934307
557,12,2,x^24 + x^23 + 44,2^5 * 3^3 * 5^3 * 7^2 * 13 * 17 * 31 * 73 * 139 * 337 * 1453 * 6343 * 15121 * 25657 * 103231 * 1006153 * 1875793 * 9208259186055817
557,13,2,x^26 + x^25 + 92,2^3 * 3^2 * 31 * 139 * 10427 * 5147103290282851 * 172949955542143651 * 85680772240386595997505018863
557,14,2,x^28 + x^27 + 103,2^4 * 3^2 * 5^3 * 17 * 29 * 31 * 43 * 73 * 113 * 139 * 827 * 17417 * 71363363 * 21259729096817 * 695733826235449 * 371214363864705817
