p,r,n,poly,factorization
7411,1,19,x^19 + x^18 + 229,2 * 3 * 5 * 13 * 19^2 * 191 * 1253297795861154234976400470134216801014963823008896749138031459601
7411,1,20,x^20 + x^19 + 39,2^4 * 3 * 5^2 * 11 * 13 * 17 * 19 * 31 * 41 * 109 * 1657 * 2311 * 3361 * 16573 * 119881 * 861001 * 19464092515291 * 75903908804466691532066761
7411,2,2,x^4 + x^3 + 2,2^4 * 3 * 5 * 13 * 17 * 19 * 109 * 1657 * 16573
7411,2,3,x^6 + x^5 + 3,2^3 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 109 * 212029 * 18310111
7411,2,4,x^8 + x^7 + 2,2^5 * 3 * 5 * 13 * 17 * 19 * 109 * 1657 * 16573 * 1605761 * 939282761
7411,2,5,x^10 + x^9 + 21,2^3 * 3 * 5^2 * 11 * 13 * 17 * 19 * 31 * 41 * 109 * 2311 * 3361 * 861001 * 19464092515291
7411,2,6,x^12 + x^11 + 76,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 109 * 241 * 409 * 1657 * 1933 * 16573 * 212029 * 15831973 * 18310111
7411,2,7,x^14 + x^13 + 47,2^3 * 3 * 5 * 13 * 17 * 19 * 29 * 109 * 306041 * 18669894963461953 * 165654135443141984678131
7411,2,8,x^16 + x^15 + 47,2^6 * 3 * 5 * 13 * 17 * 19 * 109 * 673 * 1657 * 2833 * 16573 * 1605761 * 939282761 * 2386288079271826667530849
7411,2,9,x^18 + x^17 + 217,2^3 * 3^3 * 5 * 7 * 13 * 17 * 19 * 37 * 109 * 3943 * 14779 * 212029 * 305353 * 18310111 * 9310797091 * 55225495970295727867831
7411,2,10,x^20 + x^19 + 39,2^4 * 3 * 5^2 * 11 * 13 * 17 * 19 * 31 * 41 * 109 * 1657 * 2311 * 3361 * 16573 * 119881 * 861001 * 19464092515291 * 75903908804466691532066761
7411,3,2,x^6 + x^5 + 3,2^3 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 109 * 212029 * 18310111
7411,3,3,x^9 + x^8 + 86,2 * 3^3 * 5 * 13 * 19 * 18310111 * 55225495970295727867831
7411,3,4,x^12 + x^11 + 76,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 109 * 241 * 409 * 1657 * 1933 * 16573 * 212029 * 15831973 * 18310111
7411,3,5,x^15 + x^14 + 80,2 * 3^2 * 5^2 * 13 * 19 * 31 * 18310111 * 19464092515291 * 9098208828635204240456434721041
7411,3,6,x^18 + x^17 + 217,2^3 * 3^3 * 5 * 7 * 13 * 17 * 19 * 37 * 109 * 3943 * 14779 * 212029 * 305353 * 18310111 * 9310797091 * 55225495970295727867831
7411,4,2,x^8 + x^7 + 2,2^5 * 3 * 5 * 13 * 17 * 19 * 109 * 1657 * 16573 * 1605761 * 939282761
7411,4,3,x^12 + x^11 + 76,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 109 * 241 * 409 * 1657 * 1933 * 16573 * 212029 * 15831973 * 18310111
7411,4,4,x^16 + x^15 + 47,2^6 * 3 * 5 * 13 * 17 * 19 * 109 * 673 * 1657 * 2833 * 16573 * 1605761 * 939282761 * 2386288079271826667530849
7411,4,5,x^20 + x^19 + 39,2^4 * 3 * 5^2 * 11 * 13 * 17 * 19 * 31 * 41 * 109 * 1657 * 2311 * 3361 * 16573 * 119881 * 861001 * 19464092515291 * 75903908804466691532066761
7411,5,2,x^10 + x^9 + 21,2^3 * 3 * 5^2 * 11 * 13 * 17 * 19 * 31 * 41 * 109 * 2311 * 3361 * 861001 * 19464092515291
7411,5,3,x^15 + x^14 + 80,2 * 3^2 * 5^2 * 13 * 19 * 31 * 18310111 * 19464092515291 * 9098208828635204240456434721041
7411,5,4,x^20 + x^19 + 39,2^4 * 3 * 5^2 * 11 * 13 * 17 * 19 * 31 * 41 * 109 * 1657 * 2311 * 3361 * 16573 * 119881 * 861001 * 19464092515291 * 75903908804466691532066761
7411,6,2,x^12 + x^11 + 76,2^4 * 3^2 * 5 * 7 * 13 * 17 * 19 * 37 * 109 * 241 * 409 * 1657 * 1933 * 16573 * 212029 * 15831973 * 18310111
7411,6,3,x^18 + x^17 + 217,2^3 * 3^3 * 5 * 7 * 13 * 17 * 19 * 37 * 109 * 3943 * 14779 * 212029 * 305353 * 18310111 * 9310797091 * 55225495970295727867831
7411,7,2,x^14 + x^13 + 47,2^3 * 3 * 5 * 13 * 17 * 19 * 29 * 109 * 306041 * 18669894963461953 * 165654135443141984678131
7411,8,2,x^16 + x^15 + 47,2^6 * 3 * 5 * 13 * 17 * 19 * 109 * 673 * 1657 * 2833 * 16573 * 1605761 * 939282761 * 2386288079271826667530849
7411,9,2,x^18 + x^17 + 217,2^3 * 3^3 * 5 * 7 * 13 * 17 * 19 * 37 * 109 * 3943 * 14779 * 212029 * 305353 * 18310111 * 9310797091 * 55225495970295727867831
7411,10,2,x^20 + x^19 + 39,2^4 * 3 * 5^2 * 11 * 13 * 17 * 19 * 31 * 41 * 109 * 1657 * 2311 * 3361 * 16573 * 119881 * 861001 * 19464092515291 * 75903908804466691532066761
