p,r,n,poly,factorization
821,1,21,x^21 + x^20 + 44,2^2 * 5 * 7^2 * 41 * 43 * 113 * 229 * 421 * 63101741964353 * 113435781350977 * 117961551125088423439
821,1,22,x^22 + x^21 + 97,2^3 * 3 * 5 * 23 * 41 * 137 * 8669 * 6337447733 * 955693537612014829 * 16030014227806828076738329
821,1,23,x^23 + x^22 + 44,2^2 * 5 * 41 * 1427 * 147539043946358841433 * 62050862618062980507379584271994533987313
821,1,24,x^24 + x^23 + 129,2^5 * 3^2 * 5 * 7 * 13 * 41 * 137 * 193 * 229 * 349 * 421 * 643 * 3673 * 17977 * 19801 * 337021 * 181080349 * 157877407561 * 227165634841
821,1,25,x^25 + x^24 + 27,2^2 * 5^3 * 41 * 211 * 241 * 28751 * 1789091 * 134660487816390148808551293957156575228908815092194951
821,1,26,x^26 + x^25 + 82,2^3 * 3 * 5 * 41 * 137 * 443 * 677 * 1996404463 * 2976319477 * 69302998312805962503371 * 71213760158968532563043
821,1,27,x^27 + x^26 + 55,2^2 * 5 * 7 * 19^2 * 37 * 41 * 163 * 229 * 421 * 2557 * 8966424367 * 6280108480833193037701387 * 28055762603363059678487503
821,2,2,x^4 + x^3 + 2,2^4 * 3 * 5 * 41 * 137 * 337021
821,2,3,x^6 + x^5 + 21,2^3 * 3^2 * 5 * 7 * 41 * 137 * 229 * 349 * 421 * 643
821,2,4,x^8 + x^7 + 14,2^5 * 3 * 5 * 41 * 137 * 337021 * 227165634841
821,2,5,x^10 + x^9 + 74,2^3 * 3 * 5^2 * 11 * 31 * 41 * 137 * 211 * 241 * 1789091 * 1330728901
821,2,6,x^12 + x^11 + 66,2^4 * 3^2 * 5 * 7 * 13 * 41 * 137 * 193 * 229 * 349 * 421 * 643 * 337021 * 181080349
821,2,7,x^14 + x^13 + 78,2^3 * 3 * 5 * 29 * 41 * 43 * 113 * 137 * 197 * 631 * 84847040587 * 63101741964353
821,2,8,x^16 + x^15 + 68,2^6 * 3 * 5 * 17 * 41 * 137 * 449 * 337021 * 1321954001 * 10228304657 * 227165634841
821,2,9,x^18 + x^17 + 97,2^3 * 3^3 * 5 * 7 * 19^2 * 37 * 41 * 73 * 127 * 137 * 229 * 349 * 421 * 643 * 2557 * 8966424367 * 11010603055897
821,2,10,x^20 + x^19 + 240,2^4 * 3 * 5^2 * 11 * 31 * 41 * 61 * 137 * 211 * 241 * 126541 * 337021 * 1789091 * 1330728901 * 26741361527547481
821,2,11,x^22 + x^21 + 97,2^3 * 3 * 5 * 23 * 41 * 137 * 8669 * 6337447733 * 955693537612014829 * 16030014227806828076738329
821,2,12,x^24 + x^23 + 129,2^5 * 3^2 * 5 * 7 * 13 * 41 * 137 * 193 * 229 * 349 * 421 * 643 * 3673 * 17977 * 19801 * 337021 * 181080349 * 157877407561 * 227165634841
821,2,13,x^26 + x^25 + 82,2^3 * 3 * 5 * 41 * 137 * 443 * 677 * 1996404463 * 2976319477 * 69302998312805962503371 * 71213760158968532563043
821,3,2,x^6 + x^5 + 21,2^3 * 3^2 * 5 * 7 * 41 * 137 * 229 * 349 * 421 * 643
821,3,3,x^9 + x^8 + 14,2^2 * 5 * 7 * 19^2 * 37 * 41 * 229 * 421 * 2557 * 8966424367
821,3,4,x^12 + x^11 + 66,2^4 * 3^2 * 5 * 7 * 13 * 41 * 137 * 193 * 229 * 349 * 421 * 643 * 337021 * 181080349
821,3,5,x^15 + x^14 + 74,2^2 * 5^2 * 7 * 41 * 211 * 229 * 241 * 421 * 1789091 * 206165481663853815560881
821,3,6,x^18 + x^17 + 97,2^3 * 3^3 * 5 * 7 * 19^2 * 37 * 41 * 73 * 127 * 137 * 229 * 349 * 421 * 643 * 2557 * 8966424367 * 11010603055897
821,3,7,x^21 + x^20 + 44,2^2 * 5 * 7^2 * 41 * 43 * 113 * 229 * 421 * 63101741964353 * 113435781350977 * 117961551125088423439
821,3,8,x^24 + x^23 + 129,2^5 * 3^2 * 5 * 7 * 13 * 41 * 137 * 193 * 229 * 349 * 421 * 643 * 3673 * 17977 * 19801 * 337021 * 181080349 * 157877407561 * 227165634841
821,3,9,x^27 + x^26 + 55,2^2 * 5 * 7 * 19^2 * 37 * 41 * 163 * 229 * 421 * 2557 * 8966424367 * 6280108480833193037701387 * 28055762603363059678487503
821,4,2,x^8 + x^7 + 14,2^5 * 3 * 5 * 41 * 137 * 337021 * 227165634841
821,4,3,x^12 + x^11 + 66,2^4 * 3^2 * 5 * 7 * 13 * 41 * 137 * 193 * 229 * 349 * 421 * 643 * 337021 * 181080349
821,4,4,x^16 + x^15 + 68,2^6 * 3 * 5 * 17 * 41 * 137 * 449 * 337021 * 1321954001 * 10228304657 * 227165634841
821,4,5,x^20 + x^19 + 240,2^4 * 3 * 5^2 * 11 * 31 * 41 * 61 * 137 * 211 * 241 * 126541 * 337021 * 1789091 * 1330728901 * 26741361527547481
821,4,6,x^24 + x^23 + 129,2^5 * 3^2 * 5 * 7 * 13 * 41 * 137 * 193 * 229 * 349 * 421 * 643 * 3673 * 17977 * 19801 * 337021 * 181080349 * 157877407561 * 227165634841
821,5,2,x^10 + x^9 + 74,2^3 * 3 * 5^2 * 11 * 31 * 41 * 137 * 211 * 241 * 1789091 * 1330728901
821,5,3,x^15 + x^14 + 74,2^2 * 5^2 * 7 * 41 * 211 * 229 * 241 * 421 * 1789091 * 206165481663853815560881
821,5,4,x^20 + x^19 + 240,2^4 * 3 * 5^2 * 11 * 31 * 41 * 61 * 137 * 211 * 241 * 126541 * 337021 * 1789091 * 1330728901 * 26741361527547481
821,5,5,x^25 + x^24 + 27,2^2 * 5^3 * 41 * 211 * 241 * 28751 * 1789091 * 134660487816390148808551293957156575228908815092194951
821,6,2,x^12 + x^11 + 66,2^4 * 3^2 * 5 * 7 * 13 * 41 * 137 * 193 * 229 * 349 * 421 * 643 * 337021 * 181080349
821,6,3,x^18 + x^17 + 97,2^3 * 3^3 * 5 * 7 * 19^2 * 37 * 41 * 73 * 127 * 137 * 229 * 349 * 421 * 643 * 2557 * 8966424367 * 11010603055897
821,6,4,x^24 + x^23 + 129,2^5 * 3^2 * 5 * 7 * 13 * 41 * 137 * 193 * 229 * 349 * 421 * 643 * 3673 * 17977 * 19801 * 337021 * 181080349 * 157877407561 * 227165634841
821,7,2,x^14 + x^13 + 78,2^3 * 3 * 5 * 29 * 41 * 43 * 113 * 137 * 197 * 631 * 84847040587 * 63101741964353
821,7,3,x^21 + x^20 + 44,2^2 * 5 * 7^2 * 41 * 43 * 113 * 229 * 421 * 63101741964353 * 113435781350977 * 117961551125088423439
821,8,2,x^16 + x^15 + 68,2^6 * 3 * 5 * 17 * 41 * 137 * 449 * 337021 * 1321954001 * 10228304657 * 227165634841
821,8,3,x^24 + x^23 + 129,2^5 * 3^2 * 5 * 7 * 13 * 41 * 137 * 193 * 229 * 349 * 421 * 643 * 3673 * 17977 * 19801 * 337021 * 181080349 * 157877407561 * 227165634841
821,9,2,x^18 + x^17 + 97,2^3 * 3^3 * 5 * 7 * 19^2 * 37 * 41 * 73 * 127 * 137 * 229 * 349 * 421 * 643 * 2557 * 8966424367 * 11010603055897
821,9,3,x^27 + x^26 + 55,2^2 * 5 * 7 * 19^2 * 37 * 41 * 163 * 229 * 421 * 2557 * 8966424367 * 6280108480833193037701387 * 28055762603363059678487503
821,10,2,x^20 + x^19 + 240,2^4 * 3 * 5^2 * 11 * 31 * 41 * 61 * 137 * 211 * 241 * 126541 * 337021 * 1789091 * 1330728901 * 26741361527547481
821,11,2,x^22 + x^21 + 97,2^3 * 3 * 5 * 23 * 41 * 137 * 8669 * 6337447733 * 955693537612014829 * 16030014227806828076738329
821,12,2,x^24 + x^23 + 129,2^5 * 3^2 * 5 * 7 * 13 * 41 * 137 * 193 * 229 * 349 * 421 * 643 * 3673 * 17977 * 19801 * 337021 * 181080349 * 157877407561 * 227165634841
821,13,2,x^26 + x^25 + 82,2^3 * 3 * 5 * 41 * 137 * 443 * 677 * 1996404463 * 2976319477 * 69302998312805962503371 * 71213760158968532563043
