p,e,n,poly,factorization
431,3,7,x^21 + x^20 + 41,2 * 5 * 7^2 * 29 * 43 * 67 * 127 * 397 * 953 * 967 * 1009 * 15373 * 238267 * 35543089 * 84392310186547357
431,3,8,x^24 + x^23 + 7,2^7 * 3^4 * 5 * 7 * 13 * 43 * 67 * 73 * 97 * 163 * 293 * 317 * 379 * 397 * 1801 * 2654381797 * 17253574561 * 93370536463441
431,3,9,x^27 + x^26 + 46,2 * 5 * 7 * 43 * 67 * 271 * 397 * 1459 * 6427 * 23839957 * 268879789 * 6523707735471362707 * 15887789749358001253
431,3,10,x^30 + x^29 + 156,2^5 * 3^4 * 5^2 * 7 * 11 * 31 * 43 * 61 * 67 * 71 * 163 * 191 * 379 * 397 * 541 * 1301 * 84121 * 510101 * 1041841 * 2405651 * 429925401601 * 36782920956751
431,4,2,x^8 + x^7 + 67,2^7 * 3^3 * 5 * 43 * 293 * 317 * 17253574561
431,4,3,x^12 + x^11 + 84,2^6 * 3^4 * 5 * 7 * 13 * 43 * 67 * 163 * 293 * 317 * 379 * 397 * 2654381797
431,4,4,x^16 + x^15 + 167,2^8 * 3^3 * 5 * 17 * 43 * 293 * 317 * 401 * 17253574561 * 87336316595198113
431,4,5,x^20 + x^19 + 14,2^6 * 3^3 * 5^2 * 11 * 41 * 43 * 71 * 191 * 293 * 317 * 761 * 1301 * 115321 * 510101 * 2405651 * 330932111401
431,4,6,x^24 + x^23 + 7,2^7 * 3^4 * 5 * 7 * 13 * 43 * 67 * 73 * 97 * 163 * 293 * 317 * 379 * 397 * 1801 * 2654381797 * 17253574561 * 93370536463441
431,4,7,x^28 + x^27 + 74,2^6 * 3^3 * 5 * 29 * 43 * 293 * 317 * 449 * 953 * 967 * 1009 * 238267 * 14243305955159 * 41088936821571077038799395603681
431,5,2,x^10 + x^9 + 51,2^5 * 3^3 * 5^2 * 11 * 43 * 71 * 191 * 1301 * 510101 * 2405651
431,5,3,x^15 + x^14 + 135,2 * 5^2 * 7 * 31 * 43 * 67 * 71 * 191 * 397 * 510101 * 1041841 * 36782920956751
431,5,4,x^20 + x^19 + 14,2^6 * 3^3 * 5^2 * 11 * 41 * 43 * 71 * 191 * 293 * 317 * 761 * 1301 * 115321 * 510101 * 2405651 * 330932111401
431,5,5,x^25 + x^24 + 58,2 * 5^3 * 43 * 71 * 191 * 510101 * 1007701 * 387226973501037151 * 25077145946945027657539454951
431,5,6,x^30 + x^29 + 156,2^5 * 3^4 * 5^2 * 7 * 11 * 31 * 43 * 61 * 67 * 71 * 163 * 191 * 379 * 397 * 541 * 1301 * 84121 * 510101 * 1041841 * 2405651 * 429925401601 * 36782920956751
431,6,2,x^12 + x^11 + 84,2^6 * 3^4 * 5 * 7 * 13 * 43 * 67 * 163 * 293 * 317 * 379 * 397 * 2654381797
431,6,3,x^18 + x^17 + 13,2^5 * 3^5 * 5 * 7 * 19 * 43 * 67 * 163 * 379 * 397 * 4339 * 5437 * 4766941 * 23839957 * 268879789
431,6,4,x^24 + x^23 + 7,2^7 * 3^4 * 5 * 7 * 13 * 43 * 67 * 73 * 97 * 163 * 293 * 317 * 379 * 397 * 1801 * 2654381797 * 17253574561 * 93370536463441
431,6,5,x^30 + x^29 + 156,2^5 * 3^4 * 5^2 * 7 * 11 * 31 * 43 * 61 * 67 * 71 * 163 * 191 * 379 * 397 * 541 * 1301 * 84121 * 510101 * 1041841 * 2405651 * 429925401601 * 36782920956751
431,7,2,x^14 + x^13 + 13,2^5 * 3^3 * 5 * 29 * 43 * 449 * 953 * 967 * 1009 * 238267 * 14243305955159
431,7,3,x^21 + x^20 + 41,2 * 5 * 7^2 * 29 * 43 * 67 * 127 * 397 * 953 * 967 * 1009 * 15373 * 238267 * 35543089 * 84392310186547357
431,7,4,x^28 + x^27 + 74,2^6 * 3^3 * 5 * 29 * 43 * 293 * 317 * 449 * 953 * 967 * 1009 * 238267 * 14243305955159 * 41088936821571077038799395603681
431,8,2,x^16 + x^15 + 167,2^8 * 3^3 * 5 * 17 * 43 * 293 * 317 * 401 * 17253574561 * 87336316595198113
431,8,3,x^24 + x^23 + 7,2^7 * 3^4 * 5 * 7 * 13 * 43 * 67 * 73 * 97 * 163 * 293 * 317 * 379 * 397 * 1801 * 2654381797 * 17253574561 * 93370536463441
431,9,2,x^18 + x^17 + 13,2^5 * 3^5 * 5 * 7 * 19 * 43 * 67 * 163 * 379 * 397 * 4339 * 5437 * 4766941 * 23839957 * 268879789
431,9,3,x^27 + x^26 + 46,2 * 5 * 7 * 43 * 67 * 271 * 397 * 1459 * 6427 * 23839957 * 268879789 * 6523707735471362707 * 15887789749358001253
431,10,2,x^20 + x^19 + 14,2^6 * 3^3 * 5^2 * 11 * 41 * 43 * 71 * 191 * 293 * 317 * 761 * 1301 * 115321 * 510101 * 2405651 * 330932111401
431,10,3,x^30 + x^29 + 156,2^5 * 3^4 * 5^2 * 7 * 11 * 31 * 43 * 61 * 67 * 71 * 163 * 191 * 379 * 397 * 541 * 1301 * 84121 * 510101 * 1041841 * 2405651 * 429925401601 * 36782920956751
431,11,2,x^22 + x^21 + 7,2^5 * 3^3 * 5 * 23 * 43 * 87653303 * 8786735233 * 1091970356315389 * 2529375048869981687
431,12,2,x^24 + x^23 + 7,2^7 * 3^4 * 5 * 7 * 13 * 43 * 67 * 73 * 97 * 163 * 293 * 317 * 379 * 397 * 1801 * 2654381797 * 17253574561 * 93370536463441
431,13,2,x^26 + x^25 + 127,2^5 * 3^3 * 5 * 43 * 53 * 677 * 2029 * 3719 * 323987 * 8675090363759 * 131698921866539 * 16846133835457387969
431,14,2,x^28 + x^27 + 74,2^6 * 3^3 * 5 * 29 * 43 * 293 * 317 * 449 * 953 * 967 * 1009 * 238267 * 14243305955159 * 41088936821571077038799395603681
431,15,2,x^30 + x^29 + 156,2^5 * 3^4 * 5^2 * 7 * 11 * 31 * 43 * 61 * 67 * 71 * 163 * 191 * 379 * 397 * 541 * 1301 * 84121 * 510101 * 1041841 * 2405651 * 429925401601 * 36782920956751
