p,r,n,poly,factorization
389,1,20,x^20 + x^19 + 32,2^4 * 3 * 5^2 * 11 * 13 * 29 * 41 * 61 * 97 * 151 * 191 * 251 * 631 * 2609 * 16481 * 126631 * 128981 * 429281 * 3786281
389,1,21,x^21 + x^20 + 101,2^2 * 7^2 * 97 * 127 * 211 * 337 * 659 * 827 * 21673 * 148933 * 581617 * 98544347497 * 141458172157
389,1,22,x^22 + x^21 + 23,2^3 * 3 * 5 * 13 * 23 * 97 * 7129 * 271935863 * 1774835351741 * 79545183674814239059370551
389,1,23,x^23 + x^22 + 14,2^2 * 97 * 1228952028701 * 4657942685532714610763 * 166832260254724879697797
389,1,24,x^24 + x^23 + 134,2^5 * 3^2 * 5 * 7 * 13 * 17 * 29 * 73 * 97 * 2609 * 3433 * 11353 * 21673 * 23057 * 29209 * 50311 * 91369 * 98449321 * 469108657
389,1,25,x^25 + x^24 + 26,2^2 * 11 * 97 * 16481 * 37951 * 39901 * 126631 * 39287052121318751 * 105812159868486317435254001
389,1,26,x^26 + x^25 + 27,2^3 * 3 * 5 * 13^2 * 97 * 157 * 7541 * 77611 * 12181079 * 115192871 * 54638916285097 * 1573927189512955138811
389,1,27,x^27 + x^26 + 226,2^2 * 7 * 19^2 * 97 * 2539 * 21673 * 3780312589 * 716918942071 * 58026018029568655245876872099721721
389,1,28,x^28 + x^27 + 83,2^4 * 3 * 5 * 13 * 29 * 43 * 71 * 97 * 127 * 337 * 659 * 827 * 2609 * 103769 * 148933 * 491653 * 10909081 * 201510496097 * 121181404078421
389,1,29,x^29 + x^28 + 34,2^2 * 59 * 97 * 45821 * 947431 * 7797827111 * 209792612103780389420609 * 789730216186591772481789451
389,1,30,x^30 + x^29 + 37,2^3 * 3^2 * 5^2 * 7 * 11 * 13 * 31 * 97 * 151 * 181 * 191 * 251 * 631 * 16481 * 21673 * 25261 * 50311 * 126631 * 5886901 * 114028351 * 2889351425748704461
389,2,2,x^4 + x^3 + 23,2^4 * 3 * 5 * 13 * 29 * 97 * 2609
389,2,3,x^6 + x^5 + 22,2^3 * 3^2 * 5 * 7 * 13 * 97 * 21673 * 50311
389,2,4,x^8 + x^7 + 40,2^5 * 3 * 5 * 13 * 17 * 29 * 97 * 2609 * 23057 * 29209
389,2,5,x^10 + x^9 + 40,2^3 * 3 * 5^2 * 11 * 13 * 97 * 151 * 191 * 251 * 631 * 16481 * 126631
389,2,6,x^12 + x^11 + 10,2^4 * 3^2 * 5 * 7 * 13 * 29 * 73 * 97 * 2609 * 3433 * 21673 * 50311 * 91369
389,2,7,x^14 + x^13 + 12,2^3 * 3 * 5 * 13 * 43 * 71 * 97 * 127 * 337 * 659 * 827 * 103769 * 148933 * 10909081
389,2,8,x^16 + x^15 + 107,2^6 * 3 * 5 * 13 * 17 * 29 * 97 * 193 * 353 * 2609 * 23057 * 23537 * 29209 * 163487176417
389,2,9,x^18 + x^17 + x + 21,2^3 * 3^3 * 5 * 7 * 13 * 19^2 * 97 * 2539 * 21673 * 50311 * 93889 * 3780312589 * 12301600879
389,2,10,x^20 + x^19 + 32,2^4 * 3 * 5^2 * 11 * 13 * 29 * 41 * 61 * 97 * 151 * 191 * 251 * 631 * 2609 * 16481 * 126631 * 128981 * 429281 * 3786281
389,2,11,x^22 + x^21 + 23,2^3 * 3 * 5 * 13 * 23 * 97 * 7129 * 271935863 * 1774835351741 * 79545183674814239059370551
389,2,12,x^24 + x^23 + 134,2^5 * 3^2 * 5 * 7 * 13 * 17 * 29 * 73 * 97 * 2609 * 3433 * 11353 * 21673 * 23057 * 29209 * 50311 * 91369 * 98449321 * 469108657
389,2,13,x^26 + x^25 + 27,2^3 * 3 * 5 * 13^2 * 97 * 157 * 7541 * 77611 * 12181079 * 115192871 * 54638916285097 * 1573927189512955138811
389,2,14,x^28 + x^27 + 83,2^4 * 3 * 5 * 13 * 29 * 43 * 71 * 97 * 127 * 337 * 659 * 827 * 2609 * 103769 * 148933 * 491653 * 10909081 * 201510496097 * 121181404078421
389,2,15,x^30 + x^29 + 37,2^3 * 3^2 * 5^2 * 7 * 11 * 13 * 31 * 97 * 151 * 181 * 191 * 251 * 631 * 16481 * 21673 * 25261 * 50311 * 126631 * 5886901 * 114028351 * 2889351425748704461
389,3,2,x^6 + x^5 + 22,2^3 * 3^2 * 5 * 7 * 13 * 97 * 21673 * 50311
389,3,3,x^9 + x^8 + 22,2^2 * 7 * 19^2 * 97 * 2539 * 21673 * 3780312589
389,3,4,x^12 + x^11 + 10,2^4 * 3^2 * 5 * 7 * 13 * 29 * 73 * 97 * 2609 * 3433 * 21673 * 50311 * 91369
389,3,5,x^15 + x^14 + 8,2^2 * 7 * 11 * 97 * 181 * 16481 * 21673 * 126631 * 2889351425748704461
389,3,6,x^18 + x^17 + x + 21,2^3 * 3^3 * 5 * 7 * 13 * 19^2 * 97 * 2539 * 21673 * 50311 * 93889 * 3780312589 * 12301600879
389,3,7,x^21 + x^20 + 101,2^2 * 7^2 * 97 * 127 * 211 * 337 * 659 * 827 * 21673 * 148933 * 581617 * 98544347497 * 141458172157
389,3,8,x^24 + x^23 + 134,2^5 * 3^2 * 5 * 7 * 13 * 17 * 29 * 73 * 97 * 2609 * 3433 * 11353 * 21673 * 23057 * 29209 * 50311 * 91369 * 98449321 * 469108657
389,3,9,x^27 + x^26 + 226,2^2 * 7 * 19^2 * 97 * 2539 * 21673 * 3780312589 * 716918942071 * 58026018029568655245876872099721721
389,3,10,x^30 + x^29 + 37,2^3 * 3^2 * 5^2 * 7 * 11 * 13 * 31 * 97 * 151 * 181 * 191 * 251 * 631 * 16481 * 21673 * 25261 * 50311 * 126631 * 5886901 * 114028351 * 2889351425748704461
389,4,2,x^8 + x^7 + 40,2^5 * 3 * 5 * 13 * 17 * 29 * 97 * 2609 * 23057 * 29209
389,4,3,x^12 + x^11 + 10,2^4 * 3^2 * 5 * 7 * 13 * 29 * 73 * 97 * 2609 * 3433 * 21673 * 50311 * 91369
389,4,4,x^16 + x^15 + 107,2^6 * 3 * 5 * 13 * 17 * 29 * 97 * 193 * 353 * 2609 * 23057 * 23537 * 29209 * 163487176417
389,4,5,x^20 + x^19 + 32,2^4 * 3 * 5^2 * 11 * 13 * 29 * 41 * 61 * 97 * 151 * 191 * 251 * 631 * 2609 * 16481 * 126631 * 128981 * 429281 * 3786281
389,4,6,x^24 + x^23 + 134,2^5 * 3^2 * 5 * 7 * 13 * 17 * 29 * 73 * 97 * 2609 * 3433 * 11353 * 21673 * 23057 * 29209 * 50311 * 91369 * 98449321 * 469108657
389,4,7,x^28 + x^27 + 83,2^4 * 3 * 5 * 13 * 29 * 43 * 71 * 97 * 127 * 337 * 659 * 827 * 2609 * 103769 * 148933 * 491653 * 10909081 * 201510496097 * 121181404078421
389,5,2,x^10 + x^9 + 40,2^3 * 3 * 5^2 * 11 * 13 * 97 * 151 * 191 * 251 * 631 * 16481 * 126631
389,5,3,x^15 + x^14 + 8,2^2 * 7 * 11 * 97 * 181 * 16481 * 21673 * 126631 * 2889351425748704461
389,5,4,x^20 + x^19 + 32,2^4 * 3 * 5^2 * 11 * 13 * 29 * 41 * 61 * 97 * 151 * 191 * 251 * 631 * 2609 * 16481 * 126631 * 128981 * 429281 * 3786281
389,5,5,x^25 + x^24 + 26,2^2 * 11 * 97 * 16481 * 37951 * 39901 * 126631 * 39287052121318751 * 105812159868486317435254001
389,5,6,x^30 + x^29 + 37,2^3 * 3^2 * 5^2 * 7 * 11 * 13 * 31 * 97 * 151 * 181 * 191 * 251 * 631 * 16481 * 21673 * 25261 * 50311 * 126631 * 5886901 * 114028351 * 2889351425748704461
389,6,2,x^12 + x^11 + 10,2^4 * 3^2 * 5 * 7 * 13 * 29 * 73 * 97 * 2609 * 3433 * 21673 * 50311 * 91369
389,6,3,x^18 + x^17 + x + 21,2^3 * 3^3 * 5 * 7 * 13 * 19^2 * 97 * 2539 * 21673 * 50311 * 93889 * 3780312589 * 12301600879
389,6,4,x^24 + x^23 + 134,2^5 * 3^2 * 5 * 7 * 13 * 17 * 29 * 73 * 97 * 2609 * 3433 * 11353 * 21673 * 23057 * 29209 * 50311 * 91369 * 98449321 * 469108657
389,6,5,x^30 + x^29 + 37,2^3 * 3^2 * 5^2 * 7 * 11 * 13 * 31 * 97 * 151 * 181 * 191 * 251 * 631 * 16481 * 21673 * 25261 * 50311 * 126631 * 5886901 * 114028351 * 2889351425748704461
389,7,2,x^14 + x^13 + 12,2^3 * 3 * 5 * 13 * 43 * 71 * 97 * 127 * 337 * 659 * 827 * 103769 * 148933 * 10909081
389,7,3,x^21 + x^20 + 101,2^2 * 7^2 * 97 * 127 * 211 * 337 * 659 * 827 * 21673 * 148933 * 581617 * 98544347497 * 141458172157
389,7,4,x^28 + x^27 + 83,2^4 * 3 * 5 * 13 * 29 * 43 * 71 * 97 * 127 * 337 * 659 * 827 * 2609 * 103769 * 148933 * 491653 * 10909081 * 201510496097 * 121181404078421
389,8,2,x^16 + x^15 + 107,2^6 * 3 * 5 * 13 * 17 * 29 * 97 * 193 * 353 * 2609 * 23057 * 23537 * 29209 * 163487176417
389,8,3,x^24 + x^23 + 134,2^5 * 3^2 * 5 * 7 * 13 * 17 * 29 * 73 * 97 * 2609 * 3433 * 11353 * 21673 * 23057 * 29209 * 50311 * 91369 * 98449321 * 469108657
389,9,2,x^18 + x^17 + x + 21,2^3 * 3^3 * 5 * 7 * 13 * 19^2 * 97 * 2539 * 21673 * 50311 * 93889 * 3780312589 * 12301600879
389,9,3,x^27 + x^26 + 226,2^2 * 7 * 19^2 * 97 * 2539 * 21673 * 3780312589 * 716918942071 * 58026018029568655245876872099721721
389,10,2,x^20 + x^19 + 32,2^4 * 3 * 5^2 * 11 * 13 * 29 * 41 * 61 * 97 * 151 * 191 * 251 * 631 * 2609 * 16481 * 126631 * 128981 * 429281 * 3786281
389,10,3,x^30 + x^29 + 37,2^3 * 3^2 * 5^2 * 7 * 11 * 13 * 31 * 97 * 151 * 181 * 191 * 251 * 631 * 16481 * 21673 * 25261 * 50311 * 126631 * 5886901 * 114028351 * 2889351425748704461
389,11,2,x^22 + x^21 + 23,2^3 * 3 * 5 * 13 * 23 * 97 * 7129 * 271935863 * 1774835351741 * 79545183674814239059370551
389,12,2,x^24 + x^23 + 134,2^5 * 3^2 * 5 * 7 * 13 * 17 * 29 * 73 * 97 * 2609 * 3433 * 11353 * 21673 * 23057 * 29209 * 50311 * 91369 * 98449321 * 469108657
389,13,2,x^26 + x^25 + 27,2^3 * 3 * 5 * 13^2 * 97 * 157 * 7541 * 77611 * 12181079 * 115192871 * 54638916285097 * 1573927189512955138811
389,14,2,x^28 + x^27 + 83,2^4 * 3 * 5 * 13 * 29 * 43 * 71 * 97 * 127 * 337 * 659 * 827 * 2609 * 103769 * 148933 * 491653 * 10909081 * 201510496097 * 121181404078421
389,15,2,x^30 + x^29 + 37,2^3 * 3^2 * 5^2 * 7 * 11 * 13 * 31 * 97 * 151 * 181 * 191 * 251 * 631 * 16481 * 21673 * 25261 * 50311 * 126631 * 5886901 * 114028351 * 2889351425748704461
