p,r,n,poly,factorization
2447,4,2,x^8 + x^7 + 33,2^7 * 3^2 * 5 * 17 * 97 * 1223 * 6173 * 17926928310241
2447,4,3,x^12 + x^11 + 44,2^6 * 3^3 * 5 * 7 * 13 * 17 * 97 * 1223 * 2269 * 6173 * 65827 * 1995121 * 15801608917
2447,4,4,x^16 + x^15 + 59,2^8 * 3^2 * 5 * 17 * 97 * 433 * 1223 * 6173 * 9703153 * 62882929 * 2432810161 * 17926928310241
2447,4,5,x^20 + x^19 + 41,2^6 * 3^2 * 5^2 * 11^2 * 17 * 31 * 97 * 131 * 661 * 1223 * 6173 * 42812741 * 1749022031 * 2262855011 * 6005216156919267241
2447,5,2,x^10 + x^9 + 14,2^5 * 3^2 * 11^2 * 17 * 31 * 131 * 661 * 1223 * 1749022031 * 2262855011
2447,5,3,x^15 + x^14 + 13,2 * 7 * 11^2 * 13 * 131 * 1021 * 1223 * 4861 * 65827 * 69991 * 6140851 * 602382181 * 2262855011
2447,5,4,x^20 + x^19 + 41,2^6 * 3^2 * 5^2 * 11^2 * 17 * 31 * 97 * 131 * 661 * 1223 * 6173 * 42812741 * 1749022031 * 2262855011 * 6005216156919267241
2447,6,2,x^12 + x^11 + 44,2^6 * 3^3 * 5 * 7 * 13 * 17 * 97 * 1223 * 2269 * 6173 * 65827 * 1995121 * 15801608917
2447,6,3,x^18 + x^17 + 7,2^5 * 3^4 * 7 * 13 * 17 * 19 * 1223 * 65827 * 1995121 * 10490833 * 20464156218241 * 3766421848108307851
2447,7,2,x^14 + x^13 + 20,2^5 * 3^2 * 17 * 43 * 197 * 1223 * 26951 * 149713691 * 939976088983 * 1434563627267
2447,7,3,x^21 + x^20 + 81,2 * 7^2 * 13 * 1223 * 2689 * 65827 * 149713691 * 815435150041 * 1434563627267 * 3001593285559671532454383
2447,8,2,x^16 + x^15 + 59,2^8 * 3^2 * 5 * 17 * 97 * 433 * 1223 * 6173 * 9703153 * 62882929 * 2432810161 * 17926928310241
2447,9,2,x^18 + x^17 + 7,2^5 * 3^4 * 7 * 13 * 17 * 19 * 1223 * 65827 * 1995121 * 10490833 * 20464156218241 * 3766421848108307851
2447,10,2,x^20 + x^19 + 41,2^6 * 3^2 * 5^2 * 11^2 * 17 * 31 * 97 * 131 * 661 * 1223 * 6173 * 42812741 * 1749022031 * 2262855011 * 6005216156919267241
2447,11,2,x^22 + x^21 + 135,2^5 * 3^2 * 17 * 23 * 89 * 1223 * 1783 * 3301 * 221717 * 580889 * 43717511443 * 114046832829733 * 7658327627446256312333
